id,batch_id,sheet,entity,cat_table,row_index,raw_row,normalized_row,status,messages,created_at,action,target_table,target_id,before_snapshot,after_snapshot,applied_at,rolled_back_at
bce7abaa-a834-4aa6-bc66-8d69c2a11510,283c2f7f-b6f8-471d-860d-5fc6341b3f6c,10. Thiết bị,thiet_bi,,11,"{""model"": ""EU4200C"", ""don_vi"": ""Đài KSKL Phú Bài"", ""vi_tri"": ""Phòng thiết bị"", ""he_thong"": ""Hệ thống VHF 121.5 MHz Phú Bài"", ""ma_serial"": ""105820"", ""phan_loai"": ""Nhóm 1"", ""thanh_phan"": ""Máy thu"", ""trang_thai"": ""Đang khai thác"", ""vi_tri_ref"": ""Phòng thiết bị"", ""noi_quan_ly"": ""Đài KSKL Phú Bài"", ""nam_san_xuat"": ""2016"", ""nha_san_xuat"": ""Rohde & Schwarz"", ""ten_thiet_bi"": ""EU4200C Main Rx (VHF 121.5 MHz)"", ""loai_thiet_bi"": ""Máy thu phát VHF"", ""nam_dua_vao_khai_thac"": ""2017""}",,staged,[],2026-07-13 03:46:33.84702+00,,,,,,,
0b6a985b-d943-4c62-99c9-2e6884a47c13,283c2f7f-b6f8-471d-860d-5fc6341b3f6c,10. Thiết bị,thiet_bi,,12,"{""model"": ""EU4200C"", ""don_vi"": ""Đài KSKL Phú Bài"", ""vi_tri"": ""Phòng thiết bị"", ""he_thong"": ""Hệ thống VHF 121.5 MHz Phú Bài"", ""ma_serial"": ""105821"", ""phan_loai"": ""Nhóm 1"", ""thanh_phan"": ""Máy thu"", ""trang_thai"": ""Đang khai thác"", ""vi_tri_ref"": ""Phòng thiết bị"", ""noi_quan_ly"": ""Đài KSKL Phú Bài"", ""nam_san_xuat"": ""2016"", ""nha_san_xuat"": ""Rohde & Schwarz"", ""ten_thiet_bi"": ""EU4200C Standby Rx (VHF 121.5 MHz)"", ""loai_thiet_bi"": ""Máy thu phát VHF"", ""nam_dua_vao_khai_thac"": ""2017""}",,staged,[],2026-07-13 03:46:33.84702+00,,,,,,,
b2cd0d08-aab0-4d72-9bd2-1e6b447aa3e1,283c2f7f-b6f8-471d-860d-5fc6341b3f6c,10. Thiết bị,thiet_bi,,13,"{""p_n"": ""84000C"", ""model"": ""TA-7650"", ""don_vi"": ""Đài KSKL Phú Bài"", ""vi_tri"": ""TWR PBA"", ""he_thong"": ""Hệ thống VHF 121.5 MHz Phú Bài"", ""ma_serial"": ""19713"", ""phan_loai"": ""Nhóm 1"", ""thanh_phan"": ""Máy phát"", ""trang_thai"": ""Đang khai thác"", ""vi_tri_ref"": ""TWR PBA"", ""noi_quan_ly"": ""Đài KSKL Phú Bài"", ""nam_san_xuat"": ""2024"", ""nha_san_xuat"": ""Jotron"", ""ten_thiet_bi"": ""TA-7650 (VHF 121.5 MHz)"", ""loai_thiet_bi"": ""Máy thu phát VHF"", ""nam_dua_vao_khai_thac"": ""2024""}",,staged,[],2026-07-13 03:46:33.84702+00,,,,,,,
ce89653f-4366-4baa-80d7-63fa92c83923,283c2f7f-b6f8-471d-860d-5fc6341b3f6c,10. Thiết bị,thiet_bi,,14,"{""model"": ""RA-7203"", ""don_vi"": ""Đài KSKL Phú Bài"", ""vi_tri"": ""TWR PBA"", ""ghi_chu"": ""Dự phòng: 04 máy tại Kho Cty."", ""he_thong"": ""Hệ thống VHF 121.5 MHz Phú Bài"", ""ma_serial"": ""19740"", ""phan_loai"": ""Nhóm 1"", ""thanh_phan"": ""Máy thu"", ""trang_thai"": ""Đang khai thác"", ""vi_tri_ref"": ""TWR PBA"", ""noi_quan_ly"": ""Đài KSKL Phú Bài"", ""nam_san_xuat"": ""2024"", ""nha_san_xuat"": ""Jotron"", ""ten_thiet_bi"": ""RA-7203 (VHF 121.5 MHz)"", ""loai_thiet_bi"": ""Máy thu phát VHF"", ""nam_dua_vao_khai_thac"": ""2024""}",,staged,[],2026-07-13 03:46:33.84702+00,,,,,,,
8273822f-d78f-459c-8be0-ef47bd2295d3,283c2f7f-b6f8-471d-860d-5fc6341b3f6c,10. Thiết bị,thiet_bi,,15,"{""model"": ""IC-A200"", ""don_vi"": ""Đài KSKL Phú Bài"", ""vi_tri"": ""Nhà VSAT"", ""ghi_chu"": ""01 lần hỏng 01 Micro. Ứng Phó không lưu cho Đài KSKL Phú Bài. Đã lắp đặt UPKL."", ""he_thong"": ""Hệ thống VHF 121.5 MHz Phú Bài"", ""ma_serial"": ""105527"", ""phan_loai"": ""Nhóm 1"", ""thanh_phan"": ""Máy thu phát"", ""trang_thai"": ""Đang khai thác"", ""vi_tri_ref"": ""Phú Bài"", ""noi_quan_ly"": ""Đài KSKL Phú Bài"", ""nam_san_xuat"": ""1998"", ""nha_san_xuat"": ""Icom"", ""ten_thiet_bi"": ""IC-A200 (VHF ƯPKL)"", ""loai_thiet_bi"": ""Máy thu phát VHF"", ""nam_dua_vao_khai_thac"": ""1998""}",,staged,[],2026-07-13 03:46:33.84702+00,,,,,,,
4c1f5a76-2147-499b-a52c-988f1406e695,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,1. Phân loại,danh_muc,dm_phan_loai,1,"{""ma"": ""N2"", ""ten"": ""Nhóm 2"", ""thu_tu"": ""2""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
605eba1a-d654-4b4f-958a-e2fd05b393bb,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,2. Nhóm hệ thống,danh_muc,dm_nhom_he_thong,5,"{""ma"": ""VHF"", ""ten"": ""VHF"", ""mo_ta"": ""Hệ thống thông tin liên lạc VHF hàng không (VHF Air Band Communication), phục vụ liên lạc không-địa giữa tổ bay và kiểm soát viên không lưu."", ""thu_tu"": ""7"", ""phan_loai"": ""Nhóm 1""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
c9519a10-f26a-4d9f-9cf3-2a7e3f9d4c35,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,2. Nhóm hệ thống,danh_muc,dm_nhom_he_thong,6,"{""ma"": ""RADAR"", ""ten"": ""Radar"", ""thu_tu"": ""6""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
af0e8a59-f67b-441e-a1ee-4d7ff5aa5b1a,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,2. Nhóm hệ thống,danh_muc,dm_nhom_he_thong,7,"{""ma"": ""SIM"", ""ten"": ""SIM"", ""thu_tu"": ""0""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
693f699d-2ca7-44af-ae92-3db9a315ded3,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,1,"{""ma"": ""ATTECH"", ""ten"": ""ATTECH"", ""mo_ta"": ""Công ty TNHH Kỹ thuật Quản lý bay (Air Traffic Technical Company Limited), cung cấp và sản xuất sản phẩm/dịch vụ kỹ thuật hàng không, CNS/ATM; có sản phẩm ghi âm số AR-16-A."", ""thu_tu"": ""0"", ""ghi_chu"": ""Đã hiệu chỉnh theo đúng ATTECH Việt Nam; nguồn thiết bị ghi ATTECH Recorder AR-16-A-Standard."", ""xuat_xu"": ""Việt Nam"", ""trang_web"": ""https://attech.com.vn/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
20a43e99-91cc-4232-bb13-a3dd3ca04c19,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,2,"{""ma"": ""AUGIER"", ""ten"": ""AUGIER"", ""mo_ta"": ""Nhà sản xuất hệ thống nguồn điện, điều khiển và giám sát cho chiếu sáng sân bay và hạ tầng kỹ thuật."", ""thu_tu"": ""0"", ""ghi_chu"": ""Đã bổ sung theo thông tin công khai của hãng."", ""xuat_xu"": ""Pháp"", ""trang_web"": ""https://www.augier.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
ae07438c-4d8d-431b-a4d6-632c1ff1f679,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,3,"{""ma"": ""APC"", ""ten"": ""APC by Schneider Electric"", ""mo_ta"": ""Thương hiệu UPS, PDU, chống sét và hạ tầng nguồn/trung tâm dữ liệu thuộc Schneider Electric."", ""thu_tu"": ""0"", ""ghi_chu"": ""APC hiện là thương hiệu của Schneider Electric."", ""xuat_xu"": ""Hoa Kỳ"", ""trang_web"": ""https://www.apc.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
6fea77c7-3a2a-44a7-8e5f-46ab8acaad22,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,4,"{""ma"": ""AT3W"", ""ten"": ""AT3W"", ""mo_ta"": ""Thương hiệu hệ thống chống sét trực tiếp và kim thu sét phát tia tiên đạo của Aplicaciones Tecnológicas."", ""thu_tu"": ""0"", ""ghi_chu"": ""AT3W là thương hiệu/sản phẩm của Aplicaciones Tecnológicas, S.A."", ""xuat_xu"": ""Tây Ban Nha"", ""trang_web"": ""https://at3w.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
43c564a8-7e41-4c03-a5d8-65d4fd856b97,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,5. Chủng loại,danh_muc,dm_loai_thiet_bi,7,"{""ma"": ""PHAN_MEM"", ""ten"": ""Phần mềm"", ""thu_tu"": ""0""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
f81222b3-1656-4ae8-a84b-07272f0e8376,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,5,"{""ma"": ""BELFORT"", ""ten"": ""Belfort Instrument"", ""mo_ta"": ""Nhà sản xuất thiết bị khí tượng, tiêu biểu là máy đo gió, mưa, khí áp và thiết bị ghi dữ liệu thời tiết."", ""thu_tu"": ""0"", ""ghi_chu"": ""Đã bổ sung theo thông tin công khai của hãng."", ""xuat_xu"": ""Hoa Kỳ"", ""trang_web"": ""https://www.belfortinstrument.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
d583838c-da1c-4a5d-bc25-ac79c1f38ab4,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,6,"{""ma"": ""BIRAL"", ""ten"": ""Biral"", ""mo_ta"": ""Nhà sản xuất cảm biến tầm nhìn, thời tiết hiện tại và phát hiện giông sét cho hàng không và môi trường."", ""thu_tu"": ""0"", ""ghi_chu"": ""Đã gộp các bản ghi trùng/biến thể: BIRAL, BRIAL."", ""xuat_xu"": ""Vương quốc Anh"", ""trang_web"": ""https://www.biral.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
3021ac63-6ac1-40c0-b621-afb59aab3ffd,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,7,"{""ma"": ""CISCO"", ""ten"": ""Cisco"", ""mo_ta"": ""Nhà cung cấp thiết bị và giải pháp mạng, an ninh mạng, truyền thông hợp nhất và trung tâm dữ liệu."", ""thu_tu"": ""0"", ""ghi_chu"": ""Đã gộp các bản ghi trùng/biến thể: CISCO, CISCO_2."", ""xuat_xu"": ""Hoa Kỳ"", ""trang_web"": ""https://www.cisco.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
1f024511-80a3-4368-ab5d-868c3366cce8,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,8,"{""ma"": ""CITEL"", ""ten"": ""CITEL"", ""mo_ta"": ""Nhà sản xuất thiết bị chống sét lan truyền cho nguồn điện, viễn thông, dữ liệu và hệ thống RF."", ""thu_tu"": ""0"", ""ghi_chu"": ""Đã bổ sung theo thông tin công khai của hãng."", ""xuat_xu"": ""Pháp"", ""trang_web"": ""https://citel.fr/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
99773192-6ea8-45de-900c-2ced6c8d71a3,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,9,"{""ma"": ""COMERGON"", ""ten"": ""ComErgon"", ""mo_ta"": ""Nhà phát triển và sản xuất bộ chuyển đổi, lặp tín hiệu và linh kiện giao tiếp dữ liệu nối tiếp RS-232/RS-422/RS-485."", ""thu_tu"": ""0"", ""ghi_chu"": ""Tên thương hiệu chuẩn hóa là ComErgon."", ""xuat_xu"": ""Slovakia"", ""trang_web"": ""https://www.comergon.sk/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
ca0eb3fd-4a0a-4d5d-8d19-095ec052eee2,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,10,"{""ma"": ""COMPLETECH"", ""ten"": ""CompleTech"", ""mo_ta"": ""Nhà sản xuất ăng-ten và linh kiện RF/viễn thông cho mạng vô tuyến chuyên dụng."", ""thu_tu"": ""0"", ""ghi_chu"": ""Đã gộp các bản ghi trùng/biến thể: COMPLETECH, COMPLETECH_2."", ""xuat_xu"": ""Phần Lan"", ""trang_web"": ""https://www.completech.fi/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
2c7e8ccb-a548-48d4-834b-63fde03bc135,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,11,"{""ma"": ""D_LINK"", ""ten"": ""D-Link"", ""mo_ta"": ""Nhà sản xuất thiết bị mạng: switch, router, Wi-Fi, camera IP và giải pháp kết nối."", ""thu_tu"": ""0"", ""ghi_chu"": ""Đã gộp các bản ghi trùng/biến thể: D_LINK, DLINK."", ""xuat_xu"": ""Đài Loan"", ""trang_web"": ""https://www.dlink.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
6f0348ce-5ece-48e3-8c6b-70fdf414ab13,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,12,"{""ma"": ""DATATAKER"", ""ten"": ""dataTaker"", ""mo_ta"": ""Thương hiệu bộ ghi dữ liệu và hệ thống thu thập dữ liệu dùng trong công nghiệp, môi trường và nghiên cứu."", ""thu_tu"": ""0"", ""ghi_chu"": ""Đã gộp các bản ghi trùng/biến thể: DATATAKER, DATATAKER_PTY_LTD."", ""xuat_xu"": ""Úc"", ""trang_web"": ""https://www.datataker.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
d9234e69-33bc-4a0c-84f3-958abc84c6f4,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,13,"{""ma"": ""DELL"", ""ten"": ""Dell Technologies"", ""mo_ta"": ""Nhà sản xuất máy tính, máy chủ, lưu trữ, thiết bị mạng và giải pháp hạ tầng CNTT."", ""thu_tu"": ""0"", ""ghi_chu"": ""Đã gộp các bản ghi trùng/biến thể: DELL, DELL_2."", ""xuat_xu"": ""Hoa Kỳ"", ""trang_web"": ""https://www.dell.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
6733a772-3580-435c-8a06-881adf89ac76,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,14,"{""ma"": ""DICOM_HME"", ""ten"": ""DICOM Corporation"", ""mo_ta"": ""Nhà sản xuất và tích hợp hệ thống thông tin liên lạc trọng yếu và khí tượng hàng không cho ATM, sân bay và quốc phòng."", ""thu_tu"": ""0"", ""ghi_chu"": ""Tên thương hiệu chuẩn hóa là DICOM Corporation; “HME” có thể là ký hiệu model/hệ thống."", ""xuat_xu"": ""Việt Nam"", ""trang_web"": ""https://dicomcorp.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
200ad2ff-f5a7-487b-af31-8c3dae3534e0,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,15,"{""ma"": ""DRACO_VARIO"", ""ten"": ""IHSE"", ""mo_ta"": ""Dòng thiết bị mở rộng/chuyển mạch KVM Draco vario của IHSE, dùng truyền tín hiệu máy tính qua cáp đồng hoặc quang."", ""thu_tu"": ""0"", ""ghi_chu"": ""Draco vario là dòng sản phẩm KVM của thương hiệu IHSE."", ""xuat_xu"": ""Đức"", ""trang_web"": ""https://www.ihse.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
729d3d6f-9850-4f69-a895-1ae10cfd5888,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,16,"{""ma"": ""EIZO"", ""ten"": ""EIZO"", ""mo_ta"": ""Nhà sản xuất màn hình chuyên dụng cho kiểm soát không lưu, y tế, đồ họa và công nghiệp."", ""thu_tu"": ""0"", ""ghi_chu"": ""Đã bổ sung theo thông tin công khai của hãng."", ""xuat_xu"": ""Nhật Bản"", ""trang_web"": ""https://www.eizoglobal.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
4615a030-97b2-4126-a287-23da3c954359,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,17,"{""ma"": ""ELIASSON"", ""ten"": ""Eliasson"", ""mo_ta"": ""Thương hiệu thiết bị đo độ cao trần mây (ceilometer) và quan trắc khí tượng; hiện thuộc Mesotech International."", ""thu_tu"": ""0"", ""ghi_chu"": ""Tên đúng là Eliasson; hiện là một công ty thuộc Mesotech International."", ""xuat_xu"": ""Thụy Điển"", ""trang_web"": ""https://eliasson.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
4344e28c-02f2-4b74-b4be-b5630e0c6b09,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,18,"{""ma"": ""ERICO"", ""ten"": ""nVent ERICO"", ""mo_ta"": ""Thương hiệu giải pháp nối đất, liên kết đẳng thế, chống sét và bảo vệ điện thuộc nVent."", ""thu_tu"": ""0"", ""ghi_chu"": ""Đã gộp các bản ghi trùng/biến thể: ERICO, ERICO_2."", ""xuat_xu"": ""Hoa Kỳ"", ""trang_web"": ""https://www.nvent.com/en-us/erico""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
a66d053f-42d4-4d56-b735-b8357860845d,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,19,"{""ma"": ""ETHEWAN"", ""ten"": ""EtherWAN"", ""mo_ta"": ""Nhà sản xuất switch Ethernet công nghiệp, bộ chuyển đổi quang điện và thiết bị mạng công nghiệp."", ""thu_tu"": ""0"", ""ghi_chu"": ""Tên chuẩn của hãng là EtherWAN."", ""xuat_xu"": ""Đài Loan"", ""trang_web"": ""https://www.etherwan.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
36be66f7-b10b-44fe-be8e-0b0a5f5f2074,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,20,"{""ma"": ""PTEL"", ""ten"": ""PTEL"", ""mo_ta"": ""Tên viết tắt/nhãn thiết bị chưa đủ thông tin để xác định chính xác nhà sản xuất."", ""thu_tu"": ""0"", ""ghi_chu"": ""Cần đối chiếu model, lĩnh vực thiết bị hoặc hồ sơ nhà cung cấp."", ""xuat_xu"": ""Việt Nam"", ""trang_web"": ""https://ptel.com.vn/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
5c321352-25f5-44ed-b3fd-c917daa58374,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,5. Chủng loại,danh_muc,dm_loai_thiet_bi,8,"{""ma"": ""MAY_THU_VHF"", ""ten"": ""Máy thu VHF"", ""mo_ta"": ""Thiết bị thu sóng VHF."", ""thu_tu"": ""0""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
d35d7ed4-70ad-4f17-923c-5230fa70f9f0,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,21,"{""ma"": ""ADVANTECH"", ""ten"": ""Advantech"", ""mo_ta"": ""Nhà cung cấp máy tính công nghiệp, thiết bị tự động hóa, IoT và nền tảng điện toán biên."", ""thu_tu"": ""0"", ""ghi_chu"": ""Đã bổ sung theo thông tin công khai của hãng."", ""xuat_xu"": ""Đài Loan"", ""trang_web"": ""https://www.advantech.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
cbf71083-5355-4eaa-920c-bbe8ce3f372a,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,22,"{""ma"": ""ALL_WEATHER"", ""ten"": ""All Weather, Inc. (ADB SAFEGATE)"", ""mo_ta"": ""Thương hiệu hệ thống quan trắc thời tiết hàng không, cảm biến tầm nhìn và AWOS; hiện thuộc ADB SAFEGATE."", ""thu_tu"": ""0"", ""ghi_chu"": ""Đã gộp các bản ghi trùng/biến thể: ALL_WEATHER, AWI."", ""xuat_xu"": ""Hoa Kỳ"", ""trang_web"": ""https://adbsafegate.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
1ac36df7-b223-42b2-bcdb-479a0b40d2d7,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,23,"{""ma"": ""N_A"", ""ten"": ""N/A"", ""thu_tu"": ""0""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
1d438c0f-99d3-4626-9d00-c86be2655c21,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,24,"{""ma"": ""HP"", ""ten"": ""HP"", ""mo_ta"": ""Nhà sản xuất máy tính cá nhân, máy in và thiết bị/phụ kiện CNTT."", ""thu_tu"": ""0"", ""ghi_chu"": ""Không nhầm với Hewlett Packard Enterprise (HPE)."", ""xuat_xu"": ""Hoa Kỳ"", ""trang_web"": ""https://www.hp.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
5d219284-50e1-4163-82ee-23d539ef4c15,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,25,"{""ma"": ""VOICECOLLECT_ATIS_UHER"", ""ten"": ""VoiceCollect (ATIS UHER)"", ""mo_ta"": ""Nhà sản xuất hệ thống ghi âm thoại và dữ liệu chuyên dụng; dòng VC-MDx hỗ trợ ghi đa kênh và giao diện TDM/VoIP."", ""thu_tu"": ""63"", ""ghi_chu"": ""Chuẩn hóa từ “Atis Uher (Đức)” trong bảng nguồn; thương hiệu/sản phẩm hiện được nhận diện là VoiceCollect VC-MDx."", ""xuat_xu"": ""Đức"", ""trang_web"": ""https://www.voicecollect.de/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
8608dc14-85a0-4155-9b43-2f63676a26b6,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,26,"{""ma"": ""ICOM"", ""ten"": ""Icom"", ""mo_ta"": ""Nhà sản xuất thiết bị thông tin liên lạc VHF/UHF hàng không và hàng hải. Sản phẩm tiêu biểu: IC-A200 VHF transceiver."", ""thu_tu"": ""0"", ""xuat_xu"": ""Nhật Bản"", ""trang_web"": ""https://www.icom.co.jp/world/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
ccc0cc99-5507-4dee-9793-c44b51b4e750,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,27,"{""ma"": ""JOTRON"", ""ten"": ""Jotron"", ""mo_ta"": ""Nhà sản xuất thiết bị thông tin liên lạc VHF hàng không và hàng hải. Sản phẩm: TR-7750 Transceiver, TA-7650 Transmitter, RA-7203 Receiver."", ""thu_tu"": ""0"", ""xuat_xu"": ""Na Uy"", ""trang_web"": ""https://www.jotron.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
ede36ef8-8336-4352-a601-0324c6f7a6ca,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,28,"{""ma"": ""GILL"", ""ten"": ""Gill Instruments"", ""mo_ta"": ""Nhà sản xuất cảm biến gió siêu âm, trạm khí tượng và thiết bị đo môi trường."", ""thu_tu"": ""0"", ""ghi_chu"": ""Tên đầy đủ thường dùng: Gill Instruments."", ""xuat_xu"": ""Vương quốc Anh"", ""trang_web"": ""https://gillinstruments.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
309acbae-c53c-410d-a90d-8033e18df511,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,29,"{""ma"": ""GLOBE"", ""ten"": ""GLOBE"", ""mo_ta"": ""Tên thương hiệu quá chung, chưa đủ thông tin để xác định đúng nhà sản xuất."", ""thu_tu"": ""0"", ""ghi_chu"": ""Cần bổ sung model, loại thiết bị hoặc ảnh nhãn."", ""xuat_xu"": ""Chưa xác định"", ""trang_web"": ""Chưa xác định""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
bc838222-eb4b-42fc-8c7c-974478b29723,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,30,"{""ma"": ""KINAN"", ""ten"": ""Kinan"", ""mo_ta"": ""Nhà sản xuất thiết bị KVM, bộ chuyển mạch console và giải pháp quản trị máy chủ."", ""thu_tu"": ""0"", ""ghi_chu"": ""Đã bổ sung theo thông tin công khai của hãng."", ""xuat_xu"": ""Trung Quốc"", ""trang_web"": ""https://www.kinankvm.com/""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
6ee2836b-128b-49e7-96a1-c81e047020cc,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,31,"{""ma"": ""LPT"", ""ten"": ""LPT"", ""mo_ta"": ""Tên viết tắt chưa đủ thông tin để xác định chính xác nhà sản xuất."", ""thu_tu"": ""0"", ""ghi_chu"": ""Cần đối chiếu model, loại thiết bị hoặc logo."", ""xuat_xu"": ""Chưa xác định"", ""trang_web"": ""Chưa xác định""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
a63397bb-724b-45ae-a4d6-24961355d803,b1cb488f-49d0-4d6b-b163-670f2bf1cb01,3. Nhà sản xuất,danh_muc,dm_nha_san_xuat,32,"{""ma"": ""MTECH"", ""ten"": ""M-Tech"", ""mo_ta"": ""Tên thương hiệu chưa đủ đặc trưng để định danh chắc chắn nhà sản xuất."", ""thu_tu"": ""0"", ""ghi_chu"": ""Đã gộp các bản ghi trùng/biến thể: MTECH, MTECH_2, M_TECH."", ""xuat_xu"": ""Chưa xác định"", ""trang_web"": ""Chưa xác định""}",,staged,[],2026-07-15 15:25:50.885249+00,,,,,,,
